run,total_cost_eur,total_fuel_kg,total_time_h,end_weight_kg,trajectory_len,best_solution
331,39208.58642511306,52483.091344837696,7.40934041074328,205259.90865516226,31,"[0, 16, 36, 57, 78, 100, 122, 143, 165, 186, 207, 229, 250, 271, 292, 313, 334, 355, 376, 397, 418, 440, 461, 482, 504, 525, 546, 567, 588, 609, 610]"
332,39145.66406320351,52484.928784211595,7.40958579418706,205258.07121578834,31,"[0, 5, 25, 46, 67, 88, 109, 130, 152, 173, 195, 215, 236, 257, 278, 299, 321, 343, 365, 387, 408, 430, 451, 473, 495, 517, 537, 558, 580, 601, 610]"
333,39275.87288942588,52645.487528210346,7.434291789621584,205097.51247178967,31,"[0, 11, 33, 53, 74, 95, 115, 137, 158, 178, 198, 218, 238, 259, 280, 302, 324, 346, 368, 390, 411, 433, 455, 477, 498, 519, 540, 562, 583, 605, 610]"
334,39063.316159890026,52306.339095170464,7.382086776338354,205436.66090482954,31,"[0, 4, 25, 45, 66, 88, 109, 130, 151, 172, 193, 213, 235, 256, 277, 299, 321, 343, 365, 387, 408, 430, 452, 474, 496, 518, 540, 562, 584, 606, 610]"
335,39212.89942186667,52568.71288671525,7.422480951680703,205174.28711328472,31,"[0, 7, 28, 49, 70, 92, 112, 134, 154, 175, 196, 216, 237, 259, 280, 301, 323, 344, 366, 387, 409, 431, 453, 475, 497, 518, 539, 560, 582, 603, 610]"
336,39113.439451299244,52388.49077092396,7.394709055388153,205354.509229076,31,"[0, 3, 23, 43, 65, 87, 109, 131, 152, 173, 193, 215, 236, 257, 279, 300, 322, 344, 366, 388, 410, 432, 454, 475, 496, 517, 538, 559, 581, 602, 610]"
337,39356.05800269848,52781.522849521294,7.455231976708849,204961.47715047878,31,"[0, 15, 35, 55, 77, 97, 117, 137, 158, 178, 198, 219, 240, 261, 283, 305, 326, 348, 369, 391, 413, 434, 456, 478, 499, 521, 542, 563, 584, 606, 610]"
338,39199.01042187601,52522.632354793364,7.415400185343622,205220.36764520663,31,"[0, 2, 24, 46, 68, 89, 109, 129, 150, 171, 192, 214, 234, 255, 276, 298, 320, 342, 364, 385, 407, 429, 451, 473, 495, 516, 537, 559, 580, 602, 610]"
339,39238.476092137695,52624.99117429812,7.431122507657503,205118.00882570187,31,"[0, 1, 23, 45, 67, 89, 110, 131, 152, 174, 196, 217, 238, 259, 280, 302, 324, 345, 367, 388, 410, 432, 453, 474, 495, 517, 538, 559, 580, 601, 610]"
340,39222.75697726964,52612.07665627503,7.429160701252375,205130.92334372492,31,"[0, 8, 30, 52, 73, 94, 115, 136, 156, 176, 197, 218, 239, 259, 281, 302, 323, 345, 367, 388, 410, 431, 452, 474, 495, 517, 538, 560, 581, 602, 610]"
341,39248.009259083214,52604.2325169175,7.428049918681035,205138.7674830825,31,"[0, 5, 26, 47, 69, 90, 110, 132, 153, 173, 193, 214, 235, 255, 276, 297, 319, 340, 362, 384, 405, 427, 449, 470, 492, 514, 536, 557, 578, 598, 610]"
342,39189.69243619538,52404.66460894955,7.397317886551104,205338.33539105044,31,"[0, 18, 38, 60, 82, 103, 125, 147, 168, 189, 210, 231, 252, 273, 294, 315, 336, 357, 378, 399, 420, 441, 462, 482, 503, 525, 546, 567, 587, 607, 610]"
343,39117.57748185262,52437.52032420146,7.402314200595836,205305.47967579847,31,"[0, 8, 28, 49, 70, 92, 113, 133, 154, 174, 194, 214, 235, 256, 278, 300, 321, 343, 365, 387, 408, 429, 450, 472, 494, 516, 538, 559, 581, 601, 610]"
344,38991.39684948618,52249.87415053119,7.373413413312852,205493.12584946884,31,"[0, 10, 30, 50, 70, 91, 112, 134, 155, 175, 195, 216, 237, 258, 279, 300, 322, 344, 366, 388, 409, 431, 453, 474, 496, 518, 539, 560, 580, 602, 610]"
345,39302.288317821454,52700.03331147368,7.442676029292301,205042.9666885264,31,"[0, 10, 32, 53, 75, 96, 116, 136, 157, 177, 197, 219, 240, 261, 282, 303, 325, 346, 368, 390, 412, 434, 456, 478, 499, 521, 543, 565, 587, 608, 610]"
346,39127.85933708944,52442.62782805049,7.403089320775688,205300.37217194945,31,"[0, 5, 25, 47, 67, 87, 109, 130, 152, 172, 193, 214, 235, 256, 278, 299, 320, 342, 364, 386, 408, 430, 451, 473, 495, 516, 537, 558, 579, 601, 610]"
347,39334.95179924376,52725.41735546033,7.446624205900487,205017.58264453965,31,"[0, 6, 26, 48, 69, 90, 112, 133, 154, 174, 194, 215, 237, 258, 280, 300, 322, 344, 365, 387, 409, 430, 452, 474, 495, 516, 538, 560, 582, 602, 610]"
348,39291.05928027021,52698.81018954694,7.442483230401613,205044.18981045313,31,"[0, 11, 32, 52, 74, 94, 115, 135, 156, 177, 198, 218, 240, 261, 282, 304, 325, 347, 369, 391, 412, 434, 456, 477, 498, 519, 540, 561, 582, 602, 610]"
349,39255.053287957904,52569.510656317194,7.422576815777227,205173.4893436828,31,"[0, 1, 22, 43, 65, 86, 107, 129, 151, 172, 193, 214, 234, 256, 278, 300, 322, 344, 366, 388, 409, 431, 453, 475, 497, 519, 541, 562, 584, 604, 610]"
350,39193.43295505,52536.951355508405,7.417613190605544,205206.04864449156,31,"[0, 11, 31, 51, 73, 93, 114, 134, 154, 175, 195, 215, 236, 256, 278, 300, 321, 343, 365, 387, 408, 430, 452, 473, 495, 517, 538, 559, 581, 603, 610]"
351,39311.73643125719,52705.77513611853,7.443628531449447,205037.2248638815,31,"[0, 6, 26, 48, 69, 91, 111, 132, 153, 174, 194, 214, 236, 257, 277, 299, 320, 342, 364, 386, 408, 429, 450, 471, 493, 515, 536, 558, 580, 602, 610]"
352,39111.465180926185,52410.16323158826,7.398053237513556,205332.8367684117,31,"[0, 8, 28, 49, 71, 91, 111, 132, 153, 174, 195, 216, 237, 258, 280, 302, 324, 346, 368, 390, 411, 433, 455, 477, 498, 518, 539, 560, 580, 601, 610]"
353,39251.21513156471,52611.61475590394,7.429139689123695,205131.38524409602,31,"[0, 4, 26, 46, 68, 90, 111, 133, 153, 173, 193, 215, 235, 256, 277, 298, 319, 341, 363, 385, 406, 428, 450, 472, 494, 515, 536, 558, 579, 599, 610]"
354,39333.44960661404,52716.43671814929,7.445276099947426,205026.56328185071,31,"[0, 1, 23, 45, 65, 86, 108, 129, 151, 171, 193, 213, 234, 255, 276, 298, 319, 341, 363, 385, 406, 428, 450, 472, 493, 514, 536, 557, 579, 600, 610]"
355,39142.22898896098,52492.97243381045,7.410826552889169,205250.02756618962,31,"[0, 4, 26, 47, 68, 89, 110, 131, 152, 172, 193, 214, 236, 257, 279, 301, 322, 344, 365, 386, 408, 430, 452, 473, 495, 516, 537, 559, 580, 601, 610]"
356,39241.93456597394,52629.30643771322,7.431762905305556,205113.69356228685,31,"[0, 6, 28, 50, 72, 93, 114, 135, 155, 177, 198, 219, 240, 261, 283, 304, 325, 347, 369, 391, 413, 435, 456, 478, 499, 521, 542, 563, 584, 606, 610]"
357,39034.01011166322,52351.18811976082,7.389013920435719,205391.81188023914,31,"[0, 9, 30, 51, 71, 92, 112, 134, 154, 174, 195, 216, 237, 258, 279, 301, 322, 344, 366, 388, 409, 430, 452, 473, 494, 516, 537, 558, 579, 601, 610]"
358,39192.047333079296,52533.47134597436,7.41703495546075,205209.52865402563,31,"[0, 4, 26, 47, 68, 89, 111, 132, 152, 173, 195, 216, 237, 258, 280, 302, 323, 345, 367, 388, 410, 432, 453, 475, 497, 519, 540, 560, 581, 603, 610]"
359,39202.468776156304,52581.51942244109,7.424513576333026,205161.4805775589,31,"[0, 7, 28, 48, 68, 89, 110, 131, 151, 172, 193, 215, 236, 257, 278, 299, 321, 342, 363, 385, 407, 429, 450, 471, 493, 513, 535, 556, 577, 597, 610]"
360,39076.439499319116,52372.9094986695,7.39234413596215,205370.09050133047,31,"[0, 10, 30, 50, 71, 92, 113, 133, 154, 174, 194, 215, 237, 258, 279, 300, 322, 343, 365, 387, 409, 431, 453, 474, 495, 516, 537, 558, 578, 598, 610]"
361,39166.37586006981,52460.05224915569,7.405709024346712,205282.94775084432,31,"[0, 4, 26, 46, 67, 89, 110, 131, 151, 172, 194, 215, 236, 258, 278, 300, 322, 344, 366, 388, 410, 432, 454, 475, 497, 518, 539, 560, 582, 604, 610]"
362,39208.26358086556,52539.7262932218,7.41801460232405,205203.2737067782,31,"[0, 8, 28, 48, 70, 92, 112, 134, 155, 175, 196, 216, 236, 258, 280, 301, 322, 344, 366, 388, 410, 431, 453, 475, 496, 517, 538, 559, 580, 600, 610]"
363,39251.85032733967,52561.87767837204,7.421496747313051,205181.12232162795,31,"[0, 4, 24, 44, 65, 85, 107, 128, 148, 169, 190, 211, 232, 253, 274, 296, 318, 340, 362, 383, 405, 427, 449, 471, 493, 515, 536, 557, 578, 599, 610]"
364,39270.61332536724,52519.49680744665,7.4150044939796045,205223.50319255338,31,"[0, 19, 40, 62, 84, 105, 126, 147, 167, 189, 210, 231, 252, 273, 294, 315, 336, 357, 378, 399, 420, 441, 462, 483, 504, 524, 546, 567, 587, 607, 610]"
365,39186.539660933435,52525.25599185831,7.415760870827382,205217.7440081417,31,"[0, 6, 28, 50, 72, 93, 113, 134, 156, 176, 197, 218, 239, 260, 282, 303, 325, 347, 369, 391, 412, 434, 456, 478, 500, 522, 542, 564, 586, 608, 610]"
366,39157.2046076297,52421.663412055255,7.399880241573358,205321.3365879448,31,"[0, 21, 42, 62, 82, 102, 123, 144, 166, 187, 208, 229, 250, 271, 292, 313, 334, 355, 376, 397, 418, 439, 460, 482, 503, 525, 546, 567, 588, 608, 610]"
367,39131.73209133682,52478.69053617826,7.408598508530598,205264.30946382176,31,"[0, 8, 30, 52, 73, 93, 114, 135, 155, 176, 197, 218, 239, 260, 281, 303, 324, 346, 367, 389, 411, 433, 455, 476, 498, 520, 541, 562, 584, 606, 610]"
368,39166.2608401524,52465.496382206824,7.40656603595532,205277.5036177932,31,"[0, 4, 25, 45, 67, 88, 110, 130, 152, 173, 194, 214, 235, 257, 279, 300, 322, 344, 366, 388, 409, 431, 453, 475, 496, 517, 538, 560, 581, 602, 610]"
369,39249.44823932847,52610.62084862339,7.428963306389394,205132.3791513766,31,"[0, 5, 26, 48, 68, 89, 111, 132, 152, 172, 193, 214, 234, 256, 277, 299, 321, 343, 364, 385, 407, 429, 451, 473, 494, 516, 537, 559, 581, 603, 610]"
370,39086.80465829833,52404.83869688063,7.397256990760222,205338.1613031195,31,"[0, 3, 25, 47, 69, 91, 113, 134, 155, 175, 195, 216, 237, 257, 279, 300, 322, 344, 366, 388, 409, 431, 452, 473, 494, 515, 537, 559, 580, 601, 610]"
371,39194.875405255436,52506.12503375228,7.4128681754885175,205236.87496624773,31,"[0, 1, 23, 44, 66, 87, 107, 128, 148, 169, 191, 212, 233, 254, 276, 297, 319, 341, 363, 385, 407, 429, 450, 471, 492, 514, 535, 556, 577, 599, 610]"
372,39106.57973972591,52443.66164858475,7.403229249701053,205299.33835141524,31,"[0, 8, 28, 50, 71, 92, 112, 132, 153, 174, 195, 215, 236, 258, 280, 301, 322, 344, 366, 388, 409, 431, 452, 473, 495, 517, 538, 559, 580, 600, 610]"
373,39197.59630794781,52552.51436565184,7.420007940063138,205190.4856343482,31,"[0, 3, 25, 45, 66, 88, 109, 130, 151, 172, 193, 214, 236, 257, 277, 299, 321, 342, 364, 386, 407, 429, 451, 473, 494, 515, 536, 557, 578, 599, 610]"
374,39059.11795380149,52323.35710371089,7.384698299723773,205419.6428962891,31,"[0, 8, 28, 49, 70, 92, 113, 134, 155, 175, 196, 216, 236, 257, 279, 301, 322, 344, 366, 388, 410, 432, 454, 476, 497, 518, 539, 561, 581, 603, 610]"
375,39158.39440618599,52470.20921880163,7.407276349903619,205272.79078119842,31,"[0, 8, 29, 49, 70, 90, 111, 132, 152, 172, 193, 215, 236, 258, 279, 301, 323, 345, 367, 389, 410, 432, 453, 474, 496, 517, 539, 560, 581, 602, 610]"
376,39228.3829152256,52531.91981831215,7.4168902012821345,205211.08018168784,31,"[0, 5, 25, 47, 67, 89, 109, 129, 149, 170, 191, 212, 232, 254, 275, 296, 317, 339, 361, 383, 405, 427, 449, 471, 492, 514, 535, 556, 578, 598, 610]"
377,39162.86164113018,52515.51259890702,7.414313296962864,205227.487401093,31,"[0, 7, 27, 47, 68, 89, 110, 132, 153, 175, 196, 216, 236, 257, 278, 299, 321, 343, 365, 387, 409, 430, 452, 473, 494, 515, 536, 556, 576, 596, 610]"
378,39133.480216363045,52483.673043298724,7.409368688101572,205259.32695670135,31,"[0, 13, 33, 54, 74, 95, 115, 136, 156, 176, 197, 218, 239, 260, 282, 303, 325, 347, 369, 391, 412, 433, 454, 475, 496, 517, 538, 559, 580, 602, 610]"
379,39200.11688418692,52553.62246727288,7.420186793819397,205189.37753272703,31,"[0, 9, 31, 53, 73, 94, 114, 134, 154, 174, 194, 214, 235, 256, 278, 300, 322, 344, 365, 386, 408, 430, 452, 473, 494, 515, 536, 557, 578, 600, 610]"
380,39146.09989992386,52348.56880818565,7.38868772733855,205394.43119181434,31,"[0, 21, 42, 62, 82, 104, 125, 147, 168, 189, 210, 231, 252, 273, 294, 315, 336, 357, 378, 399, 420, 441, 462, 483, 504, 525, 546, 566, 587, 609, 610]"
381,39173.965797533776,52494.12943489294,7.410964258664581,205248.87056510703,31,"[0, 3, 23, 45, 67, 87, 108, 129, 151, 172, 193, 215, 237, 258, 279, 300, 322, 344, 366, 388, 409, 431, 453, 474, 496, 517, 538, 559, 581, 603, 610]"
382,39140.02840355248,52451.457109451425,7.404493495961224,205291.54289054862,31,"[0, 1, 22, 44, 66, 88, 110, 131, 152, 173, 193, 213, 234, 255, 276, 298, 320, 341, 362, 384, 406, 428, 450, 472, 493, 514, 535, 557, 578, 600, 610]"
383,39326.13463442517,52743.82166344552,7.449486826350977,204999.17833655459,31,"[0, 1, 22, 44, 65, 85, 107, 129, 150, 172, 193, 214, 236, 257, 278, 300, 322, 344, 365, 387, 408, 429, 451, 472, 493, 514, 535, 557, 577, 598, 610]"
384,39238.99019912122,52475.436195980416,7.408223421494551,205267.56380401962,31,"[0, 15, 36, 58, 79, 101, 123, 144, 166, 187, 209, 231, 252, 273, 294, 315, 336, 357, 378, 399, 420, 441, 462, 483, 504, 525, 545, 566, 586, 608, 610]"
385,39201.217982218746,52572.3239741516,7.423051171124876,205170.67602584837,31,"[0, 5, 27, 49, 70, 91, 111, 131, 151, 172, 193, 215, 236, 257, 279, 301, 322, 344, 365, 386, 408, 430, 452, 473, 495, 516, 538, 559, 580, 600, 610]"
386,39340.05885483069,52624.69961932589,7.431193800096172,205118.3003806741,31,"[0, 20, 42, 63, 83, 103, 124, 145, 165, 186, 207, 229, 251, 272, 294, 315, 336, 357, 378, 399, 420, 441, 462, 483, 504, 525, 546, 567, 588, 609, 610]"
387,39241.19758574436,52601.24390754464,7.427480107440762,205141.7560924554,31,"[0, 6, 26, 46, 67, 89, 110, 131, 152, 174, 195, 216, 238, 259, 280, 301, 323, 345, 367, 389, 411, 433, 453, 474, 496, 518, 540, 562, 582, 602, 610]"
388,39273.84849639368,52667.407512002224,7.437682846855484,205075.59248799778,31,"[0, 5, 26, 46, 68, 90, 112, 132, 153, 173, 193, 215, 236, 258, 280, 301, 322, 343, 365, 387, 408, 430, 451, 473, 495, 517, 538, 559, 581, 603, 610]"
389,39259.78361271252,52651.44348940598,7.435243581519171,205091.55651059397,31,"[0, 6, 27, 47, 68, 89, 109, 131, 152, 172, 193, 215, 236, 257, 279, 301, 322, 344, 365, 387, 408, 430, 452, 473, 495, 515, 536, 557, 578, 600, 610]"
390,39235.23521070775,52646.93764276034,7.434546965655102,205096.06235723966,31,"[0, 6, 27, 47, 68, 90, 111, 132, 153, 174, 196, 217, 237, 258, 280, 301, 322, 344, 365, 387, 408, 430, 451, 472, 494, 516, 537, 559, 580, 601, 610]"
391,39172.70168677405,52530.15636491362,7.416517305959196,205212.84363508635,31,"[0, 4, 26, 48, 70, 91, 112, 132, 154, 175, 196, 218, 239, 260, 281, 302, 323, 345, 367, 389, 411, 432, 454, 476, 498, 519, 540, 561, 582, 602, 610]"
392,39297.947478826376,52720.89232817853,7.445983842663753,205022.1076718214,31,"[0, 13, 35, 55, 75, 95, 115, 136, 156, 176, 196, 217, 237, 258, 279, 300, 322, 344, 365, 386, 407, 429, 451, 473, 495, 517, 537, 558, 580, 601, 610]"
393,39315.012733694966,52705.93938074904,7.443647176740585,205037.06061925087,31,"[0, 5, 26, 47, 68, 90, 112, 132, 153, 174, 196, 216, 236, 256, 277, 298, 320, 342, 364, 386, 407, 429, 451, 472, 494, 516, 537, 558, 580, 602, 610]"
394,39256.35043573104,52621.43475403568,7.430573382221309,205121.56524596433,31,"[0, 3, 23, 44, 65, 87, 108, 129, 150, 170, 192, 213, 235, 257, 279, 300, 322, 343, 365, 387, 409, 431, 452, 473, 495, 516, 537, 558, 578, 599, 610]"
395,39236.912146954885,52609.42707912774,7.428716797921036,205133.57292087222,31,"[0, 7, 29, 51, 73, 94, 116, 136, 157, 177, 198, 218, 239, 261, 282, 303, 324, 346, 368, 390, 412, 433, 455, 477, 499, 521, 542, 563, 584, 606, 610]"
396,39145.16538741753,52476.38236837258,7.408281770629649,205266.61763162742,31,"[0, 7, 27, 48, 68, 89, 110, 131, 153, 173, 193, 214, 236, 257, 278, 299, 321, 343, 364, 386, 408, 430, 452, 473, 495, 517, 538, 559, 579, 599, 610]"
397,39181.28827348025,52493.788013481615,7.4109692393714806,205249.21198651832,31,"[0, 2, 23, 45, 66, 86, 107, 129, 150, 171, 191, 213, 234, 255, 276, 298, 319, 341, 363, 385, 407, 429, 451, 472, 494, 516, 537, 558, 580, 600, 610]"
398,39187.06096579161,52512.30699461765,7.413793349347134,205230.6930053824,31,"[0, 11, 31, 52, 74, 94, 114, 134, 154, 174, 195, 216, 236, 258, 280, 301, 322, 344, 366, 388, 410, 432, 453, 474, 495, 517, 539, 561, 582, 604, 610]"
399,39152.965493878684,52478.81217403567,7.408691611594033,205264.18782596433,31,"[0, 6, 26, 48, 69, 91, 113, 133, 154, 174, 195, 215, 236, 256, 277, 298, 319, 341, 363, 385, 407, 429, 450, 472, 494, 515, 537, 559, 580, 602, 610]"
400,39115.92522071435,52379.11938629074,7.3932676694823956,205363.88061370928,31,"[0, 4, 24, 45, 67, 88, 109, 130, 152, 173, 193, 213, 234, 256, 277, 299, 321, 343, 365, 387, 409, 431, 452, 474, 495, 517, 538, 559, 580, 602, 610]"
401,39267.88401838166,52575.69062884494,7.423539333836907,205167.30937115505,31,"[0, 3, 23, 43, 65, 85, 107, 129, 149, 171, 192, 213, 235, 256, 278, 300, 322, 344, 366, 388, 410, 431, 453, 475, 497, 519, 540, 561, 582, 602, 610]"
402,39111.474911310004,52413.144785448676,7.398506196948627,205329.85521455135,31,"[0, 12, 34, 54, 74, 94, 115, 135, 156, 176, 197, 217, 238, 259, 280, 302, 324, 346, 368, 390, 412, 434, 455, 477, 498, 520, 542, 563, 584, 606, 610]"
403,39237.82323988458,52595.73724809719,7.4266707136364545,205147.26275190274,31,"[0, 5, 26, 48, 68, 90, 110, 132, 153, 173, 193, 214, 236, 257, 278, 300, 322, 344, 366, 387, 409, 431, 451, 473, 495, 516, 537, 559, 579, 601, 610]"
404,39115.4818403281,52422.164341576055,7.399937952050105,205320.83565842392,31,"[0, 8, 29, 51, 72, 92, 114, 135, 155, 176, 196, 217, 237, 258, 279, 300, 322, 344, 366, 387, 409, 431, 453, 474, 496, 518, 538, 559, 581, 602, 610]"
405,39217.06473024708,52580.62250668948,7.424288314482644,205162.37749331052,31,"[0, 12, 33, 55, 75, 95, 115, 136, 157, 178, 198, 219, 240, 261, 282, 304, 326, 348, 370, 392, 413, 435, 457, 478, 499, 521, 542, 564, 585, 607, 610]"
406,39203.60828369079,52433.06319311881,7.4016565713759475,205309.93680688122,31,"[0, 17, 39, 61, 83, 105, 126, 147, 168, 189, 210, 231, 252, 273, 294, 315, 336, 357, 378, 398, 419, 440, 461, 482, 503, 525, 546, 567, 588, 609, 610]"
407,39178.38242610214,52498.94527377123,7.411698851232762,205244.0547262287,31,"[0, 5, 25, 47, 69, 90, 111, 133, 154, 174, 194, 216, 237, 259, 280, 301, 323, 345, 367, 389, 411, 433, 454, 476, 497, 519, 541, 562, 582, 603, 610]"
408,39120.795756599044,52440.04342569895,7.402698286943514,205302.95657430103,31,"[0, 8, 28, 50, 70, 90, 110, 130, 151, 172, 193, 214, 235, 256, 278, 300, 322, 343, 365, 387, 408, 429, 451, 473, 495, 517, 537, 559, 581, 601, 610]"
409,38925.346320009696,52179.796832917804,7.362659806030368,205563.20316708216,31,"[0, 6, 27, 48, 68, 90, 111, 132, 153, 173, 194, 215, 236, 257, 278, 299, 320, 342, 364, 386, 408, 430, 452, 473, 495, 516, 537, 558, 579, 599, 610]"
410,39246.3696673503,52630.14690170549,7.432023403155374,205112.85309829446,31,"[0, 10, 30, 51, 71, 92, 112, 132, 153, 173, 194, 214, 235, 256, 278, 299, 320, 342, 363, 384, 406, 428, 450, 472, 494, 515, 536, 557, 579, 599, 610]"
411,38947.94650600631,52205.22265620039,7.36653971087116,205537.77734379962,31,"[0, 6, 27, 48, 70, 90, 111, 133, 153, 173, 194, 215, 236, 257, 278, 300, 322, 344, 366, 388, 410, 431, 452, 473, 495, 516, 537, 558, 579, 600, 610]"
412,39227.00437100931,52568.750067422276,7.4224661528205,205174.24993257775,31,"[0, 6, 27, 48, 69, 90, 110, 131, 151, 171, 193, 215, 237, 258, 279, 300, 322, 344, 366, 388, 409, 430, 452, 474, 495, 516, 537, 559, 581, 603, 610]"
413,39197.71379384191,52439.91868857626,7.402739246386788,205303.08131142374,31,"[0, 20, 40, 60, 81, 102, 123, 144, 165, 187, 208, 229, 250, 272, 293, 314, 335, 357, 378, 399, 420, 441, 462, 483, 504, 525, 546, 567, 587, 609, 610]"
414,39090.96018477974,52409.48280797006,7.3979662175100875,205333.51719203,31,"[0, 9, 31, 51, 71, 92, 112, 133, 155, 175, 196, 217, 238, 259, 280, 301, 323, 344, 366, 388, 410, 432, 454, 475, 496, 517, 538, 560, 581, 601, 610]"
415,39137.91382827089,52490.09509677838,7.410398269367117,205252.9049032217,31,"[0, 9, 29, 50, 70, 91, 113, 133, 153, 173, 194, 215, 236, 258, 279, 300, 322, 344, 365, 386, 408, 430, 452, 473, 494, 515, 537, 558, 579, 600, 610]"
416,39225.66459678786,52581.34455868057,7.42441116121922,205161.6554413194,31,"[0, 5, 26, 47, 67, 88, 109, 129, 151, 172, 194, 215, 235, 256, 278, 300, 322, 344, 366, 388, 409, 431, 452, 473, 495, 516, 538, 559, 581, 602, 610]"
417,39289.66745938442,52658.03005846054,7.436286057772551,205084.9699415395,31,"[0, 2, 24, 45, 67, 88, 108, 130, 151, 171, 193, 214, 235, 255, 276, 298, 320, 341, 363, 385, 406, 428, 450, 472, 494, 515, 536, 557, 578, 599, 610]"
418,39221.179395639876,52459.61061506375,7.40578062938681,205283.38938493622,31,"[0, 17, 39, 61, 82, 103, 124, 145, 167, 188, 209, 230, 252, 273, 294, 315, 336, 357, 378, 399, 420, 441, 462, 483, 503, 524, 545, 566, 588, 609, 610]"
419,39105.7862836471,52355.0874393433,7.3896355861979,205387.91256065678,31,"[0, 2, 22, 44, 65, 87, 107, 128, 148, 169, 190, 211, 232, 253, 274, 296, 318, 340, 362, 384, 406, 428, 450, 471, 492, 514, 535, 556, 577, 597, 610]"
420,39197.9390790497,52548.63237837255,7.419366859647376,205194.36762162737,31,"[0, 6, 27, 48, 70, 90, 112, 133, 154, 175, 196, 217, 237, 259, 281, 302, 323, 345, 367, 389, 411, 432, 454, 475, 497, 518, 539, 560, 581, 603, 610]"
421,39209.527920951,52571.24547507525,7.4228588136251865,205171.75452492482,31,"[0, 7, 28, 49, 70, 90, 112, 133, 155, 176, 196, 217, 238, 259, 281, 302, 324, 345, 367, 389, 411, 432, 454, 476, 497, 519, 540, 561, 582, 604, 610]"
422,39295.152250211606,52681.77354542483,7.439855246437469,205061.22645457514,31,"[0, 5, 26, 48, 70, 92, 112, 134, 156, 177, 197, 218, 239, 260, 282, 304, 326, 347, 369, 391, 413, 434, 456, 477, 499, 521, 542, 563, 584, 606, 610]"
423,39232.62709182706,52636.18689013763,7.432868908599512,205106.81310986233,31,"[0, 13, 33, 53, 74, 94, 114, 135, 156, 176, 197, 218, 239, 260, 282, 303, 324, 346, 367, 389, 411, 432, 453, 474, 496, 517, 539, 561, 582, 604, 610]"
424,39262.33425169782,52518.6286490078,7.414845627792671,205224.37135099218,31,"[0, 21, 41, 63, 83, 105, 126, 147, 168, 189, 209, 230, 251, 272, 293, 314, 335, 356, 378, 399, 420, 441, 462, 483, 504, 525, 546, 566, 587, 609, 610]"
425,39269.984640251365,52596.923658042164,7.426839416334026,205146.07634195779,31,"[0, 1, 23, 45, 67, 89, 109, 130, 150, 170, 190, 212, 233, 254, 276, 298, 320, 342, 364, 385, 407, 429, 451, 473, 494, 516, 538, 558, 579, 600, 610]"
426,39151.66109414384,52464.07638521844,7.406332748303237,205278.9236147815,31,"[0, 11, 31, 52, 72, 92, 113, 133, 153, 173, 194, 216, 237, 259, 280, 301, 323, 345, 367, 389, 411, 433, 455, 476, 497, 518, 539, 560, 582, 604, 610]"
427,39275.506462537465,52669.07983014663,7.437964880679756,205073.9201698534,31,"[0, 2, 23, 45, 67, 88, 110, 131, 151, 172, 194, 214, 235, 256, 278, 300, 322, 344, 365, 386, 407, 429, 451, 472, 493, 514, 535, 557, 578, 598, 610]"
428,39305.867071242574,52593.10871920486,7.426308377232266,205149.89128079513,31,"[0, 16, 37, 58, 79, 100, 122, 144, 165, 186, 207, 229, 250, 271, 293, 314, 335, 356, 377, 398, 420, 441, 462, 482, 503, 525, 545, 567, 588, 609, 610]"
429,39193.66673600499,52529.1019424464,7.416386638106358,205213.89805755368,31,"[0, 8, 29, 49, 71, 93, 113, 135, 156, 177, 197, 217, 237, 258, 280, 301, 322, 344, 366, 388, 410, 432, 453, 474, 496, 518, 539, 560, 582, 604, 610]"
430,39273.76295325564,52630.052764446766,7.431921930406528,205112.9472355532,31,"[0, 9, 30, 52, 73, 94, 114, 136, 156, 176, 196, 216, 237, 257, 279, 301, 323, 345, 367, 389, 411, 432, 453, 474, 495, 517, 538, 559, 581, 602, 610]"
431,39264.969998269444,52684.13763885144,7.440249824347628,205058.86236114858,31,"[0, 12, 33, 53, 74, 95, 115, 135, 156, 177, 198, 219, 240, 261, 282, 304, 325, 347, 368, 390, 412, 434, 455, 476, 497, 517, 539, 560, 581, 603, 610]"
432,39125.525484690355,52405.678927973924,7.397365654351247,205337.32107202613,31,"[0, 10, 31, 52, 72, 93, 114, 134, 154, 174, 195, 215, 235, 257, 278, 300, 322, 344, 366, 388, 410, 431, 453, 474, 496, 518, 539, 561, 583, 605, 610]"
433,39264.838926103694,52648.245206487765,7.434800625340732,205094.75479351223,31,"[0, 3, 23, 45, 66, 87, 108, 129, 151, 171, 193, 214, 235, 256, 277, 298, 319, 341, 362, 384, 406, 428, 449, 471, 492, 514, 534, 556, 576, 596, 610]"
434,39262.73146103565,52509.27905560027,7.4134335775442475,205233.72094439965,31,"[0, 16, 38, 60, 81, 101, 123, 144, 166, 187, 209, 231, 252, 273, 294, 315, 336, 357, 378, 399, 420, 441, 462, 483, 504, 525, 545, 566, 587, 609, 610]"
435,39164.42444904107,52541.36449072497,7.41828085020076,205201.63550927502,31,"[0, 7, 28, 50, 71, 93, 115, 135, 155, 175, 195, 216, 237, 259, 280, 301, 323, 345, 367, 388, 409, 430, 451, 473, 494, 515, 536, 557, 578, 598, 610]"
